COUNTY,YEAR,TOTAL,WHITE,HISPANIC,ASIAN,PACIFIC_ISLANDER,BLACK,AMERICAN_INDIAN,MULTIRACE,WHITE_%,HISPANIC_%,ASIAN_%,PACIFIC_ISLANDER_%,BLACK_%,AMERICAN_INDIAN_%,MULTIRACE_%
Riverside,2033,3681638,1315728,1852078,221456,5153,210479,19321,57423,35.737571157186%,50.3058149660559%,6.01514869196808%,0.13996487433039%,5.71699336002073%,0.5247935837255%,1.5597133667134%
Riverside,2034,3740505,1327660,1890357,226323,5177,213157,19543,58288,35.4941378236361%,50.537480901643%,6.05060011950258%,0.13840377168324%,5.6986155612678%,0.52246955959155%,1.55829226267576%
Riverside,2035,3799853,1339747,1928943,231208,5202,215853,19765,59135,35.2578639226307%,50.7636216453637%,6.084656432762%,0.13690003271179%,5.6805618533138%,0.52015170060526%,1.5562444126128%
Riverside,2036,3859615,1351957,1967832,236096,5225,218557,19984,59964,35.0282865000784%,50.9851889372386%,6.1170868078811%,0.13537619684865%,5.66266324490914%,0.51777185030113%,1.55362646274305%
Riverside,2037,3919823,1364304,2007027,240994,5249,221283,20194,60772,34.8052450327476%,51.201980293498%,6.14808372724993%,0.13390910763063%,5.64522938918416%,0.51517632301254%,1.55037612667715%
Riverside,2038,3980493,1376808,2046509,245912,5272,224029,20404,61559,34.5888813270115%,51.4134555694483%,6.17792821140497%,0.13244590556999%,5.62817218872135%,0.51259982117793%,1.54651697666596%
Riverside,2039,4041605,1389468,2086289,250834,5297,226786,20608,62323,34.3791142380317%,51.6203092583268%,6.20629675586803%,0.13106179352015%,5.61128561549186%,0.50989643965702%,1.54203589910444%
Riverside,2040,4103182,1402299,2126348,255773,5323,229565,20814,63060,34.1758908086456%,51.8219274699489%,6.23352802775992%,0.1297285862533%,5.59480422754828%,0.50726484957284%,1.53685603027114%
Riverside,2041,4165116,1415221,2166671,260713,5344,232365,21019,63783,33.9779492335868%,52.0194635635598%,6.25944151375376%,0.12830374952342%,5.57883621968752%,0.50464380823967%,1.53136191164904%
Riverside,2042,4227391,1428231,2207237,265669,5365,235178,21220,64491,33.7851644193783%,52.2127477680678%,6.28446718082146%,0.1269104277319%,5.56319488781615%,0.50196445041398%,1.5255508657704%
Riverside,2043,4289972,1441320,2248002,270626,5385,237991,21421,65227,33.5974220810765%,52.4013210342632%,6.30833954161006%,0.12552529480379%,5.54761196576574%,0.49932726833648%,1.52045281414424%
Riverside,2044,4352809,1454474,2289030,275595,5406,240823,21621,65860,33.4146065219034%,52.5874211342607%,6.33142873946456%,0.12419566307642%,5.53258826656534%,0.49671373129398%,1.51304594343561%
Riverside,2045,4415944,1467710,2330239,280567,5428,243660,21816,66524,33.2366080729285%,52.7687624661907%,6.35349995380376%,0.12291822541228%,5.51773301473026%,0.49402800397831%,1.50645026295623%
Riverside,2046,4479289,1480955,2371641,285539,5450,246499,22009,67196,33.0622784107031%,52.9468181222511%,6.37465008397538%,0.12167109556896%,5.50308319021166%,0.49135030135363%,1.50014879593614%
Riverside,2047,4542833,1494206,2413231,290515,5471,249341,22201,67868,32.891501844774%,53.1217194204586%,6.39501826283291%,0.12043145763888%,5.48866753411362%,0.48870385506137%,1.49395762512071%
Riverside,2048,4606567,1507469,2455003,295489,5490,252187,22391,68538,32.7243476541207%,53.2935481020899%,6.41451649351893%,0.11917768698469%,5.47451062797958%,0.48606695615195%,1.48783247915422%
Riverside,2049,4670457,1520737,2496950,300459,5510,255024,22573,69204,32.5607751018798%,53.4626483018685%,6.43318202051748%,0.11797560709798%,5.4603650135308%,0.4833145878444%,1.48173936726106%
Riverside,2050,4730922,1534008,2539077,301820,5530,257866,22756,69865,32.4251382711446%,53.669813199203%,6.37972894078575%,0.11689053423413%,5.45065000014796%,0.48100560524989%,1.47677344923463%
Sacramento,2000,1233575,721885,197578,137630,7485,120446,9363,39188,58.5197495085422%,16.016699430517%,11.1570030196786%,0.60677299718298%,9.76397867985327%,0.75901343655635%,3.17678292766958%
Sacramento,2001,1271540,726218,215359,145760,8659,122625,9639,43280,57.1132642307753%,16.9368639602372%,11.4632650172232%,0.68098526196581%,9.64381773282791%,0.7580571590355%,3.4037466379351%
Sacramento,2002,1302346,729717,229927,152060,9584,124343,9816,46899,56.0309625859795%,17.6548321260249%,11.6758526535959%,0.73590274781049%,9.54761637844321%,0.7537167542266%,3.60111675391946%
Sacramento,2003,1332109,733179,243806,158190,10454,125994,9997,50489,55.0389645291789%,18.3022560466148%,11.8751543604915%,0.78477061561779%,9.45823502431107%,0.75046411367238%,3.79015531011351%
Sacramento,2004,1357367,735757,255780,163180,11133,127472,10125,53920,54.2047213465481%,18.8438351602772%,12.0218039778483%,0.82019085479461%,9.39112266616177%,0.74592943544377%,3.97239655892622%
Sacramento,2005,1377538,737856,265259,166977,11576,128701,10190,56979,53.5633862731917%,19.2560205235718%,12.1214079030851%,0.8403397946191%,9.34282756628129%,0.73972551029445%,4.13629242895659%
Sacramento,2006,1393959,740021,272732,170594,11984,130127,10283,58218,53.087716353207%,19.5652813318039%,12.2380930859516%,0.85970964712735%,9.3350665263469%,0.73768310258767%,4.17644995297566%
Sacramento,2007,1408332,741827,278919,173744,12298,131592,10339,59613,52.6741563778995%,19.8049181585024%,12.3368637508769%,0.87323159595891%,9.34381949710722%,0.73413087254994%,4.23287974710509%
Sacramento,2008,1422789,743596,285175,176892,12612,133084,10393,61037,52.2632660218768%,20.0433795875566%,12.4327640992445%,0.88642799459372%,9.3537411380043%,0.73046671010248%,4.28995444862169%
Sacramento,2009,1437311,745311,291501,180034,12927,134604,10444,62490,51.8545394838%,20.2809969449896%,12.5257512118115%,0.89938781516318%,9.36498781404999%,0.7266346670971%,4.34770206308864%
Sacramento,2010,1451866,746974,297898,183156,13238,136147,10489,63964,51.4492384283398%,20.5182847452864%,12.6152138007227%,0.91179213508685%,9.37738055715886%,0.7224495924555%,4.40564074094992%
Sacramento,2011,1468552,748861,305210,186641,13639,138100,10570,65531,50.993155162364%,20.7830570521166%,12.709185646814%,0.92873796773965%,9.40382090658009%,0.71975660378386%,4.46228666060174%
Sacramento,2012,1485372,750735,312621,190123,14046,140072,10648,67127,50.5418844572269%,21.0466469005744%,12.7996892360971%,0.94562170284616%,9.43009562587688%,0.71685746062266%,4.51920461675594%
Sacramento,2013,1502308,752607,320115,193601,14452,142057,10724,68752,50.0967178501346%,21.3082137617586%,12.8869046826616%,0.96198649012053%,9.45591716212654%,0.71383497924527%,4.57642507395288%
Sacramento,2014,1519352,754459,327708,197074,14857,144047,10796,70411,49.6566299317077%,21.5689320183868%,12.9709244467378%,0.97785108388313%,9.48081813825894%,0.71056608343557%,4.63427829759003%
Sacramento,2015,1536442,756284,335359,200536,15266,146029,10868,72100,49.2230751307241%,21.8269872862106%,13.0519733253842%,0.99359429122609%,9.5043613751772%,0.70734853642376%,4.69266005485401%
Sacramento,2016,1553603,758075,343087,203991,15674,148000,10937,73839,48.794640587074%,22.0833121460244%,13.1301883428392%,1.00888064711513%,9.52624319082803%,0.70397649850058%,4.75275858761859%
Sacramento,2017,1570801,759828,350883,207422,16083,149964,10999,75622,48.3720089304756%,22.3378391024706%,13.2048553572349%,1.02387253382192%,9.54697635155567%,0.70021600444614%,4.81423171999508%
Sacramento,2018,1588000,761525,358743,210834,16490,151902,11058,77448,47.9549748110831%,22.5908690176322%,13.2767002518892%,1.03841309823678%,9.56561712846348%,0.6963476070529%,4.87707808564232%
Sacramento,2019,1605186,763154,366683,214207,16898,153810,11111,79323,47.543026166438%,22.8436455339132%,13.3446840428461%,1.05271289433125%,9.58206712493132%,0.69219392643594%,4.94167031110413%
Sacramento,2020,1622306,764684,374677,217548,17307,155677,11161,81252,47.1356205302822%,23.0953346655933%,13.4098006171462%,1.06681476860716%,9.59603182137032%,0.68797131983732%,5.00842627716349%
Sacramento,2021,1641014,766327,383197,221353,17760,157691,11247,83439,46.6983828291532%,23.3512328353079%,13.4887941236333%,1.0822576772654%,9.60936347892218%,0.68536892433581%,5.08460013138218%
Sacramento,2022,1659652,767877,391761,225135,18219,159670,11329,85661,46.2673500227759%,23.6050087608728%,13.5651931850774%,1.09776025335432%,9.62069156666578%,0.68261298151661%,5.16138322973732%
Sacramento,2023,1678187,769303,400376,228890,18671,161618,11411,87918,45.8413156579094%,23.8576511437641%,13.6391236495099%,1.11256969574904%,9.63051197512554%,0.67995998062194%,5.23886789732014%
Sacramento,2024,1696594,770592,409029,232616,19122,163535,11487,90213,45.4199413648757%,24.1088321660928%,13.7107640366523%,1.12708167068845%,9.63901793829284%,0.67706239677849%,5.31730042661945%
Sacramento,2025,1714888,771733,417742,236317,19571,165422,11559,92544,45.0019476490593%,24.3597249499676%,13.7803168486805%,1.14124071076362%,9.64622762536096%,0.67403818791665%,5.39650402825141%
Sacramento,2026,1733005,772721,426460,240007,20022,167284,11628,94883,44.5885037838898%,24.6081228848157%,13.8491810467944%,1.15533423158041%,9.65282846846951%,0.67097325166402%,5.47505633278611%
Sacramento,2027,1750968,773556,435205,243674,20475,169135,11696,97227,44.1787628329016%,24.8551087170068%,13.9165307418525%,1.16935318064065%,9.659514051656%,0.66797337244313%,5.55275710349932%
Sacramento,2028,1768760,774240,443968,247320,20926,170971,11765,99570,43.7730387390036%,25.1005223998734%,13.9826771297406%,1.18308871751962%,9.66615029738348%,0.66515525000565%,5.62936746647369%
Sacramento,2029,1786398,774772,452744,250954,21385,172792,11827,101924,43.3706262546196%,25.3439603044786%,14.0480452844215%,1.19710165371882%,9.67264853632841%,0.66205851103729%,5.70555945539572%
Sacramento,2030,1803872,775149,461534,254563,21844,174612,11888,104282,42.9713970836068%,25.5857400081602%,14.1120323393234%,1.21095066612265%,9.67984424615494%,0.65902680456263%,5.78100885206933%
Sacramento,2031,1822709,775468,470919,258521,22355,176643,11971,106832,42.5448055613924%,25.8362141186553%,14.1833391945725%,1.22647114816463%,9.69123431112701%,0.65676967634439%,5.86116598974384%
Sacramento,2032,1841443,775655,480338,262481,22868,178676,12055,109370,42.1221292214855%,26.08486931173%,14.2540931215357%,1.24185217788441%,9.70304266816839%,0.65464964161258%,5.93936385758343%
Sacramento,2033,1860070,775716,489791,266446,23385,180709,12137,111886,41.7035918003086%,26.3318584784444%,14.3245146688028%,1.25721075013306%,9.71517200965555%,0.65250232518131%,6.01514996747434%
Sacramento,2034,1878631,775671,499265,270434,23913,182748,12217,114383,41.2891621611695%,26.5760013541776%,14.3952697469594%,1.27289499640962%,9.72772194220153%,0.65031397863657%,6.08863582044584%
Sacramento,2035,1897129,775524,508774,274426,24443,184808,12299,116855,40.8788226841717%,26.8181025117427%,14.4653315615332%,1.28842055548147%,9.74145669588099%,0.64829539794078%,6.15957059324906%
Sacramento,2036,1915584,775282,518324,278431,24976,186875,12377,119319,40.4723572550199%,27.0582757007785%,14.535045187264%,1.30383214727206%,9.75551059102602%,0.64612149610771%,6.22885762253182%
Sacramento,2037,1934002,774963,527912,282449,25512,188942,12458,121766,40.0704342601507%,27.296352330556%,14.604379933423%,1.31912996987594%,9.76948317530178%,0.64415652103772%,6.2960638096548%
Sacramento,2038,1952415,774582,537542,286479,26049,191024,12534,124205,39.6730203363527%,27.5321588903998%,14.6730587503169%,1.33419380613241%,9.78398547439965%,0.64197417045044%,6.36160857194807%
Sacramento,2039,1970814,774152,547198,290527,26585,193116,12609,126627,39.2808250803982%,27.765075750426%,14.741472305352%,1.34893500858021%,9.79879379789265%,0.63978640297867%,6.42511165437225%
Sacramento,2040,1989221,773690,556885,294582,27126,195223,12682,129033,38.89411985898%,27.9951297517973%,14.8089126346444%,1.36364938837867%,9.81404278358212%,0.63753600027347%,6.48660958234404%
Sacramento,2041,2007654,773199,566622,298635,27672,197334,12753,131439,38.5125624236049%,28.2230902336757%,14.8748240483669%,1.37832514965228%,9.82908409516779%,0.63521901682262%,6.54689503270982%
Sacramento,2042,2026130,772693,576410,302689,28213,199453,12823,133849,38.1363979606442%,28.4488162161362%,14.9392684576014%,1.39245754221101%,9.84403764812722%,0.63288140445085%,6.60614077082912%
Sacramento,2043,2044643,772180,586244,306744,28754,201575,12889,136257,37.7660060949515%,28.6721936298904%,15.0023255893572%,1.40630907204827%,9.85868926751516%,0.63037899525736%,6.6640973509801%
Sacramento,2044,2063229,771679,596121,310799,29302,203706,12953,138669,37.4015196568098%,28.892624134306%,15.063718084614%,1.42020105378511%,9.8731648304672%,0.62780234283252%,6.72096989718543%
Sacramento,2045,2081870,771204,606028,314854,29851,205839,13015,141079,37.043811573249%,29.1097907169996%,15.1236148270545%,1.43385513985023%,9.88721678106702%,0.6251591117601%,6.77655185001945%
Sacramento,2046,2100584,770746,615989,318889,30404,207970,13081,143505,36.6919866094381%,29.3246544770407%,15.1809687210795%,1.44740700681334%,9.90058002917284%,0.62273158321686%,6.83167157323868%
Sacramento,2047,2119402,770331,625999,322916,30961,210104,13145,145946,36.3466204146264%,29.5365862634838%,15.2361845463956%,1.46083659447335%,9.913362354098%,0.62022211925817%,6.88618770766471%
Sacramento,2048,2138324,769960,636057,326936,31508,212254,13210,148399,36.0076396280451%,29.7455857952303%,15.2893574593934%,1.47349045327088%,9.92618518054327%,0.6177735460108%,6.9399679375062%
Sacramento,2049,2157363,769647,646170,330942,32060,214407,13275,150862,35.675359223274%,29.9518439873123%,15.3401166145892%,1.4860735073328%,9.93838310937937%,0.61533455426834%,6.99288900384404%
Sacramento,2050,2176508,769393,656330,334936,32610,216565,13335,153339,35.3498815533874%,30.1551843595337%,15.388686832302%,1.49827154322428%,9.95011274941328%,0.61267865773983%,7.04518430439952%
San Benito,2000,53927,25198,25825,1230,78,506,296,794,46.7261297680197%,47.8888126541436%,2.28086116416637%,0.14463997626421%,0.9383054870473%,0.54889016633597%,1.47236078402285%
San Benito,2001,55344,25204,27115,1299,78,516,299,833,45.5406186759179%,48.9935675050593%,2.34713790112749%,0.14093668690373%,0.93235039028621%,0.54025729979763%,1.50513154090778%
San Benito,2002,56316,25080,28143,1331,78,521,301,862,44.5344129554656%,49.973364585553%,2.36344910860146%,0.13850415512465%,0.92513672846083%,0.53448398323745%,1.53064848355707%
San Benito,2003,56966,24817,29014,1342,78,523,301,891,43.5645823824738%,50.9321349576941%,2.35579117368255%,0.1369237790963%,0.91809149317137%,0.5283853526665%,1.56409086121546%
San Benito,2004,57307,24436,29704,1356,78,525,303,905,42.6405151203169%,51.8331093932678%,2.36620308164797%,0.13610902682046%,0.91611844975308%,0.52873121957178%,1.57921370862198%
San Benito,2005,57534,23968,30369,1364,78,527,305,923,41.6588452045747%,52.784440504745%,2.37077206521361%,0.13557200959433%,0.91598011610526%,0.53012131956756%,1.60426878019953%
San Benito,2006,57578,23440,30927,1382,78,531,307,913,40.709993400257%,53.7132238007572%,2.4002223071312%,0.13546840807253%,0.92222723957067%,0.53318975997777%,1.58567508423356%
San Benito,2007,59147,23251,32612,1431,78,545,309,921,39.310531387898%,55.1372005342621%,2.41939574281029%,0.13187482036282%,0.92143303971461%,0.52242717297581%,1.55713730197643%
San Benito,2008,60768,23073,34337,1481,78,559,311,929,37.9689968404423%,56.5050684570827%,2.43713796735124%,0.1283570300158%,0.91989204844655%,0.51178251711427%,1.52876513954713%
San Benito,2009,62436,22903,36101,1531,78,573,313,937,36.6823627394452%,57.8208085079121%,2.4521109616247%,0.12492792619643%,0.91773976551989%,0.50131334486514%,1.50073675443654%
San Benito,2010,64230,22817,37905,1582,78,587,315,946,35.5238984898023%,59.01447921532%,2.46302350926358%,0.12143858010276%,0.91390316051689%,0.49042503503036%,1.47283200996419%
San Benito,2011,66015,22740,39700,1616,78,601,324,956,34.4467166553056%,60.1378474589108%,2.44792850109824%,0.11815496478073%,0.91039915170794%,0.49079754601227%,1.44815572218435%
San Benito,2012,67846,22672,41532,1650,78,615,333,966,33.4168558205347%,61.215104796156%,2.43197830380568%,0.114966247089%,0.90646464050939%,0.49081743949533%,1.42381275240987%
San Benito,2013,69715,22607,43398,1683,78,629,343,977,32.4277415190418%,62.2505916947572%,2.41411460948146%,0.11188409954816%,0.90224485404863%,0.49200315570537%,1.40142006741734%
San Benito,2014,71632,22550,45301,1716,78,644,354,989,31.480343980344%,63.2412888094706%,2.3955773955774%,0.10888988161715%,0.89903953540317%,0.49419253964709%,1.38066785794059%
San Benito,2015,73587,22501,47234,1749,78,659,365,1001,30.5774117711009%,64.1879679834754%,2.37677850707326%,0.10599698316279%,0.89553861415739%,0.49601152377458%,1.36029461725577%
San Benito,2016,75574,22459,49190,1784,78,675,375,1013,29.7178923968561%,65.0885225077408%,2.3606002064202%,0.1032100987112%,0.89316431576997%,0.49620239764999%,1.34040807685183%
San Benito,2017,77596,22417,51180,1817,78,691,386,1027,28.8893757410176%,65.9570080932007%,2.34161554719315%,0.10052064539409%,0.89050982009382%,0.49744832207846%,1.32352183102222%
San Benito,2018,79639,22370,53195,1852,78,707,396,1041,28.0892527530481%,66.7951631738219%,2.32549379073067%,0.097941963108527%,0.88775599894524%,0.49724381270483%,1.30714850764073%
San Benito,2019,81706,22322,55237,1887,78,722,406,1054,27.3199030670942%,67.6045822828189%,2.30949991432698%,0.095464225393484%,0.88365603505251%,0.49690353217634%,1.28999094313759%
San Benito,2020,83792,22270,57302,1922,77,737,416,1068,26.5777162497613%,68.3860034370823%,2.29377506205843%,0.091894214244797%,0.87955890777162%,0.49646744319267%,1.27458468588887%
San Benito,2021,85708,22256,59182,1940,76,749,422,1083,25.9672375974238%,69.050730386895%,2.26349932328371%,0.088673169365754%,0.87389741914407%,0.49236944042563%,1.26359266346199%
San Benito,2022,87634,22232,61081,1957,76,762,428,1098,25.3691489604491%,69.7001163931807%,2.23315151653468%,0.086724330739211%,0.86952552662209%,0.48839491521556%,1.2529383572586%
San Benito,2023,89571,22202,63001,1973,76,775,432,1112,24.7870404483594%,70.3363811948064%,2.20272186310301%,0.084848890824039%,0.8652353998504%,0.48229895836822%,1.24147324468857%
